scenario,n_time,rep,method,detected
break,20,92,bayesian_bic,True
break,20,93,classical_two_way_within,True
break,20,93,bayesian_bic,True
break,20,94,classical_two_way_within,True
break,20,94,bayesian_bic,True
break,20,95,classical_two_way_within,True
break,20,95,bayesian_bic,True
break,20,96,classical_two_way_within,True
break,20,96,bayesian_bic,True
break,20,97,classical_two_way_within,True
break,20,97,bayesian_bic,True
break,20,98,classical_two_way_within,True
break,20,98,bayesian_bic,True
break,20,99,classical_two_way_within,True
break,20,99,bayesian_bic,True
break,20,100,classical_two_way_within,True
break,20,100,bayesian_bic,True
null,28,1,classical_two_way_within,False
null,28,1,bayesian_bic,False
null,28,2,classical_two_way_within,False
null,28,2,bayesian_bic,False
null,28,3,classical_two_way_within,False
null,28,3,bayesian_bic,False
null,28,4,classical_two_way_within,False
null,28,4,bayesian_bic,False
null,28,5,classical_two_way_within,False
null,28,5,bayesian_bic,False
null,28,6,classical_two_way_within,False
null,28,6,bayesian_bic,False
null,28,7,classical_two_way_within,False
null,28,7,bayesian_bic,False
null,28,8,classical_two_way_within,False
null,28,8,bayesian_bic,False
null,28,9,classical_two_way_within,False
null,28,9,bayesian_bic,False
null,28,10,classical_two_way_within,False
null,28,10,bayesian_bic,False
null,28,11,classical_two_way_within,False
null,28,11,bayesian_bic,False
null,28,12,classical_two_way_within,False
null,28,12,bayesian_bic,False
null,28,13,classical_two_way_within,False
null,28,13,bayesian_bic,False
null,28,14,classical_two_way_within,False
null,28,14,bayesian_bic,False
null,28,15,classical_two_way_within,False
null,28,15,bayesian_bic,False
null,28,16,classical_two_way_within,False
null,28,16,bayesian_bic,False
null,28,17,classical_two_way_within,True
null,28,17,bayesian_bic,False
null,28,18,classical_two_way_within,False
null,28,18,bayesian_bic,False
null,28,19,classical_two_way_within,False
null,28,19,bayesian_bic,False
null,28,20,classical_two_way_within,False
null,28,20,bayesian_bic,False
null,28,21,classical_two_way_within,False
null,28,21,bayesian_bic,False
null,28,22,classical_two_way_within,False
null,28,22,bayesian_bic,False
null,28,23,classical_two_way_within,False
null,28,23,bayesian_bic,False
null,28,24,classical_two_way_within,False
null,28,24,bayesian_bic,False
null,28,25,classical_two_way_within,False
null,28,25,bayesian_bic,False
null,28,26,classical_two_way_within,False
null,28,26,bayesian_bic,False
null,28,27,classical_two_way_within,True
null,28,27,bayesian_bic,False
null,28,28,classical_two_way_within,False
null,28,28,bayesian_bic,False
null,28,29,classical_two_way_within,False
null,28,29,bayesian_bic,False
null,28,30,classical_two_way_within,False
null,28,30,bayesian_bic,False
null,28,31,classical_two_way_within,False
null,28,31,bayesian_bic,False
null,28,32,classical_two_way_within,False
null,28,32,bayesian_bic,False
null,28,33,classical_two_way_within,False
null,28,33,bayesian_bic,False
null,28,34,classical_two_way_within,False
null,28,34,bayesian_bic,False
null,28,35,classical_two_way_within,False
null,28,35,bayesian_bic,False
null,28,36,classical_two_way_within,False
null,28,36,bayesian_bic,False
null,28,37,classical_two_way_within,False
null,28,37,bayesian_bic,False
null,28,38,classical_two_way_within,False
null,28,38,bayesian_bic,False
null,28,39,classical_two_way_within,False
null,28,39,bayesian_bic,False
null,28,40,classical_two_way_within,False
null,28,40,bayesian_bic,False
null,28,41,classical_two_way_within,False
null,28,41,bayesian_bic,False
null,28,42,classical_two_way_within,False
null,28,42,bayesian_bic,False
null,28,43,classical_two_way_within,False
null,28,43,bayesian_bic,False
null,28,44,classical_two_way_within,False
null,28,44,bayesian_bic,False
null,28,45,classical_two_way_within,False
null,28,45,bayesian_bic,False
null,28,46,classical_two_way_within,False
null,28,46,bayesian_bic,False
null,28,47,classical_two_way_within,False
null,28,47,bayesian_bic,False
null,28,48,classical_two_way_within,False
null,28,48,bayesian_bic,False
null,28,49,classical_two_way_within,False
null,28,49,bayesian_bic,False
null,28,50,classical_two_way_within,False
null,28,50,bayesian_bic,False
null,28,51,classical_two_way_within,False
null,28,51,bayesian_bic,False
null,28,52,classical_two_way_within,False
null,28,52,bayesian_bic,False
null,28,53,classical_two_way_within,False
null,28,53,bayesian_bic,False
null,28,54,classical_two_way_within,False
null,28,54,bayesian_bic,False
null,28,55,classical_two_way_within,False
null,28,55,bayesian_bic,False
null,28,56,classical_two_way_within,False
null,28,56,bayesian_bic,False
null,28,57,classical_two_way_within,False
null,28,57,bayesian_bic,False
null,28,58,classical_two_way_within,False
null,28,58,bayesian_bic,False
null,28,59,classical_two_way_within,False
null,28,59,bayesian_bic,False
null,28,60,classical_two_way_within,False
null,28,60,bayesian_bic,False
null,28,61,classical_two_way_within,True
null,28,61,bayesian_bic,False
null,28,62,classical_two_way_within,False
null,28,62,bayesian_bic,False
null,28,63,classical_two_way_within,False
null,28,63,bayesian_bic,False
null,28,64,classical_two_way_within,False
null,28,64,bayesian_bic,False
null,28,65,classical_two_way_within,False
null,28,65,bayesian_bic,False
null,28,66,classical_two_way_within,False
null,28,66,bayesian_bic,False
null,28,67,classical_two_way_within,False
null,28,67,bayesian_bic,False
null,28,68,classical_two_way_within,False
null,28,68,bayesian_bic,False
null,28,69,classical_two_way_within,False
null,28,69,bayesian_bic,False
null,28,70,classical_two_way_within,False
null,28,70,bayesian_bic,False
null,28,71,classical_two_way_within,False
null,28,71,bayesian_bic,False
null,28,72,classical_two_way_within,False
null,28,72,bayesian_bic,False
null,28,73,classical_two_way_within,False
null,28,73,bayesian_bic,False
null,28,74,classical_two_way_within,False
null,28,74,bayesian_bic,False
null,28,75,classical_two_way_within,False
null,28,75,bayesian_bic,False
null,28,76,classical_two_way_within,False
null,28,76,bayesian_bic,False
null,28,77,classical_two_way_within,False
null,28,77,bayesian_bic,False
null,28,78,classical_two_way_within,False
null,28,78,bayesian_bic,False
null,28,79,classical_two_way_within,False
null,28,79,bayesian_bic,False
null,28,80,classical_two_way_within,False
null,28,80,bayesian_bic,False
null,28,81,classical_two_way_within,False
null,28,81,bayesian_bic,False
null,28,82,classical_two_way_within,True
null,28,82,bayesian_bic,True
null,28,83,classical_two_way_within,False
null,28,83,bayesian_bic,False
null,28,84,classical_two_way_within,False
null,28,84,bayesian_bic,False
null,28,85,classical_two_way_within,False
null,28,85,bayesian_bic,False
null,28,86,classical_two_way_within,False
null,28,86,bayesian_bic,False
null,28,87,classical_two_way_within,True
null,28,87,bayesian_bic,False
null,28,88,classical_two_way_within,False
null,28,88,bayesian_bic,False
null,28,89,classical_two_way_within,False
null,28,89,bayesian_bic,False
null,28,90,classical_two_way_within,False
null,28,90,bayesian_bic,False
null,28,91,classical_two_way_within,False
null,28,91,bayesian_bic,False
null,28,92,classical_two_way_within,False
null,28,92,bayesian_bic,False
null,28,93,classical_two_way_within,False
null,28,93,bayesian_bic,False
null,28,94,classical_two_way_within,False
null,28,94,bayesian_bic,False
null,28,95,classical_two_way_within,False
null,28,95,bayesian_bic,False
null,28,96,classical_two_way_within,False
null,28,96,bayesian_bic,False
null,28,97,classical_two_way_within,False
null,28,97,bayesian_bic,False
null,28,98,classical_two_way_within,False
null,28,98,bayesian_bic,False
null,28,99,classical_two_way_within,False
null,28,99,bayesian_bic,False
null,28,100,classical_two_way_within,False
null,28,100,bayesian_bic,False
linear,28,1,classical_two_way_within,True
linear,28,1,bayesian_bic,True
linear,28,2,classical_two_way_within,True
linear,28,2,bayesian_bic,True
linear,28,3,classical_two_way_within,True
linear,28,3,bayesian_bic,True
linear,28,4,classical_two_way_within,True
linear,28,4,bayesian_bic,True
linear,28,5,classical_two_way_within,True
linear,28,5,bayesian_bic,True
linear,28,6,classical_two_way_within,True
linear,28,6,bayesian_bic,True
linear,28,7,classical_two_way_within,True
linear,28,7,bayesian_bic,True
linear,28,8,classical_two_way_within,True
linear,28,8,bayesian_bic,True
linear,28,9,classical_two_way_within,True
linear,28,9,bayesian_bic,True
linear,28,10,classical_two_way_within,True
linear,28,10,bayesian_bic,True
linear,28,11,classical_two_way_within,True
linear,28,11,bayesian_bic,True
linear,28,12,classical_two_way_within,True
linear,28,12,bayesian_bic,True
linear,28,13,classical_two_way_within,True
linear,28,13,bayesian_bic,True
linear,28,14,classical_two_way_within,True
linear,28,14,bayesian_bic,True
linear,28,15,classical_two_way_within,True
linear,28,15,bayesian_bic,True
linear,28,16,classical_two_way_within,True
linear,28,16,bayesian_bic,True
linear,28,17,classical_two_way_within,True
linear,28,17,bayesian_bic,True
linear,28,18,classical_two_way_within,True
linear,28,18,bayesian_bic,True
linear,28,19,classical_two_way_within,True
linear,28,19,bayesian_bic,True
linear,28,20,classical_two_way_within,True
linear,28,20,bayesian_bic,True
linear,28,21,classical_two_way_within,True
linear,28,21,bayesian_bic,True
linear,28,22,classical_two_way_within,True
linear,28,22,bayesian_bic,True
linear,28,23,classical_two_way_within,True
linear,28,23,bayesian_bic,True
linear,28,24,classical_two_way_within,True
linear,28,24,bayesian_bic,True
linear,28,25,classical_two_way_within,True
linear,28,25,bayesian_bic,True
linear,28,26,classical_two_way_within,True
linear,28,26,bayesian_bic,True
linear,28,27,classical_two_way_within,True
linear,28,27,bayesian_bic,True
linear,28,28,classical_two_way_within,True
linear,28,28,bayesian_bic,True
linear,28,29,classical_two_way_within,True
linear,28,29,bayesian_bic,True
linear,28,30,classical_two_way_within,True
linear,28,30,bayesian_bic,True
linear,28,31,classical_two_way_within,True
linear,28,31,bayesian_bic,True
linear,28,32,classical_two_way_within,True
linear,28,32,bayesian_bic,True
linear,28,33,classical_two_way_within,True
linear,28,33,bayesian_bic,True
linear,28,34,classical_two_way_within,True
linear,28,34,bayesian_bic,True
linear,28,35,classical_two_way_within,True
linear,28,35,bayesian_bic,True
linear,28,36,classical_two_way_within,True
linear,28,36,bayesian_bic,True
linear,28,37,classical_two_way_within,True
linear,28,37,bayesian_bic,True
linear,28,38,classical_two_way_within,True
linear,28,38,bayesian_bic,True
linear,28,39,classical_two_way_within,True
linear,28,39,bayesian_bic,True
linear,28,40,classical_two_way_within,True
linear,28,40,bayesian_bic,True
linear,28,41,classical_two_way_within,True
linear,28,41,bayesian_bic,True
linear,28,42,classical_two_way_within,True
linear,28,42,bayesian_bic,True
linear,28,43,classical_two_way_within,True
linear,28,43,bayesian_bic,True
linear,28,44,classical_two_way_within,True
linear,28,44,bayesian_bic,True
linear,28,45,classical_two_way_within,True
linear,28,45,bayesian_bic,True
linear,28,46,classical_two_way_within,True
linear,28,46,bayesian_bic,True
linear,28,47,classical_two_way_within,True
linear,28,47,bayesian_bic,True
linear,28,48,classical_two_way_within,True
linear,28,48,bayesian_bic,True
linear,28,49,classical_two_way_within,True
linear,28,49,bayesian_bic,True
linear,28,50,classical_two_way_within,True
linear,28,50,bayesian_bic,True
linear,28,51,classical_two_way_within,True
linear,28,51,bayesian_bic,True
linear,28,52,classical_two_way_within,True
linear,28,52,bayesian_bic,True
linear,28,53,classical_two_way_within,True
linear,28,53,bayesian_bic,True
linear,28,54,classical_two_way_within,True
linear,28,54,bayesian_bic,True
linear,28,55,classical_two_way_within,True
linear,28,55,bayesian_bic,True
linear,28,56,classical_two_way_within,True
linear,28,56,bayesian_bic,True
linear,28,57,classical_two_way_within,True
linear,28,57,bayesian_bic,True
linear,28,58,classical_two_way_within,True
linear,28,58,bayesian_bic,True
linear,28,59,classical_two_way_within,True
linear,28,59,bayesian_bic,True
linear,28,60,classical_two_way_within,True
linear,28,60,bayesian_bic,True
linear,28,61,classical_two_way_within,True
linear,28,61,bayesian_bic,True
linear,28,62,classical_two_way_within,True
linear,28,62,bayesian_bic,True
linear,28,63,classical_two_way_within,True
linear,28,63,bayesian_bic,True
linear,28,64,classical_two_way_within,True
linear,28,64,bayesian_bic,True
linear,28,65,classical_two_way_within,True
linear,28,65,bayesian_bic,True
linear,28,66,classical_two_way_within,True
linear,28,66,bayesian_bic,True
linear,28,67,classical_two_way_within,True
linear,28,67,bayesian_bic,True
linear,28,68,classical_two_way_within,True
linear,28,68,bayesian_bic,True
linear,28,69,classical_two_way_within,True
linear,28,69,bayesian_bic,True
linear,28,70,classical_two_way_within,True
linear,28,70,bayesian_bic,True
linear,28,71,classical_two_way_within,True
linear,28,71,bayesian_bic,True
linear,28,72,classical_two_way_within,True
linear,28,72,bayesian_bic,True
linear,28,73,classical_two_way_within,True
linear,28,73,bayesian_bic,True
linear,28,74,classical_two_way_within,True
linear,28,74,bayesian_bic,True
linear,28,75,classical_two_way_within,True
linear,28,75,bayesian_bic,True
linear,28,76,classical_two_way_within,True
linear,28,76,bayesian_bic,True
linear,28,77,classical_two_way_within,True
linear,28,77,bayesian_bic,True
linear,28,78,classical_two_way_within,True
linear,28,78,bayesian_bic,True
linear,28,79,classical_two_way_within,True
linear,28,79,bayesian_bic,True
linear,28,80,classical_two_way_within,True
linear,28,80,bayesian_bic,True
linear,28,81,classical_two_way_within,True
linear,28,81,bayesian_bic,True
linear,28,82,classical_two_way_within,True
linear,28,82,bayesian_bic,True
linear,28,83,classical_two_way_within,True
linear,28,83,bayesian_bic,True
linear,28,84,classical_two_way_within,True
linear,28,84,bayesian_bic,True
linear,28,85,classical_two_way_within,True
linear,28,85,bayesian_bic,True
linear,28,86,classical_two_way_within,True
linear,28,86,bayesian_bic,True
linear,28,87,classical_two_way_within,True
linear,28,87,bayesian_bic,True
linear,28,88,classical_two_way_within,True
linear,28,88,bayesian_bic,True
linear,28,89,classical_two_way_within,True
linear,28,89,bayesian_bic,True
linear,28,90,classical_two_way_within,True
linear,28,90,bayesian_bic,True
linear,28,91,classical_two_way_within,True
linear,28,91,bayesian_bic,True
linear,28,92,classical_two_way_within,True
linear,28,92,bayesian_bic,True
linear,28,93,classical_two_way_within,True
linear,28,93,bayesian_bic,True
linear,28,94,classical_two_way_within,True
linear,28,94,bayesian_bic,True
linear,28,95,classical_two_way_within,True
linear,28,95,bayesian_bic,True
linear,28,96,classical_two_way_within,True
linear,28,96,bayesian_bic,True
linear,28,97,classical_two_way_within,True
linear,28,97,bayesian_bic,True
linear,28,98,classical_two_way_within,True
linear,28,98,bayesian_bic,True
linear,28,99,classical_two_way_within,True
linear,28,99,bayesian_bic,True
linear,28,100,classical_two_way_within,True
linear,28,100,bayesian_bic,True
nonlinear,28,1,classical_two_way_within,True
nonlinear,28,1,bayesian_bic,False
nonlinear,28,2,classical_two_way_within,False
nonlinear,28,2,bayesian_bic,False
nonlinear,28,3,classical_two_way_within,True
nonlinear,28,3,bayesian_bic,False
nonlinear,28,4,classical_two_way_within,False
nonlinear,28,4,bayesian_bic,False
nonlinear,28,5,classical_two_way_within,False
nonlinear,28,5,bayesian_bic,False
nonlinear,28,6,classical_two_way_within,False
nonlinear,28,6,bayesian_bic,False
nonlinear,28,7,classical_two_way_within,False
nonlinear,28,7,bayesian_bic,False
nonlinear,28,8,classical_two_way_within,True
nonlinear,28,8,bayesian_bic,True
nonlinear,28,9,classical_two_way_within,False
nonlinear,28,9,bayesian_bic,False
nonlinear,28,10,classical_two_way_within,False
nonlinear,28,10,bayesian_bic,False
nonlinear,28,11,classical_two_way_within,False
nonlinear,28,11,bayesian_bic,False
nonlinear,28,12,classical_two_way_within,False
nonlinear,28,12,bayesian_bic,False
nonlinear,28,13,classical_two_way_within,False
nonlinear,28,13,bayesian_bic,False
nonlinear,28,14,classical_two_way_within,True
nonlinear,28,14,bayesian_bic,False
nonlinear,28,15,classical_two_way_within,True
nonlinear,28,15,bayesian_bic,False
nonlinear,28,16,classical_two_way_within,True
nonlinear,28,16,bayesian_bic,True
nonlinear,28,17,classical_two_way_within,False
nonlinear,28,17,bayesian_bic,False
nonlinear,28,18,classical_two_way_within,False
nonlinear,28,18,bayesian_bic,False
nonlinear,28,19,classical_two_way_within,False
nonlinear,28,19,bayesian_bic,False
nonlinear,28,20,classical_two_way_within,True
nonlinear,28,20,bayesian_bic,True
nonlinear,28,21,classical_two_way_within,False
nonlinear,28,21,bayesian_bic,False
nonlinear,28,22,classical_two_way_within,False
nonlinear,28,22,bayesian_bic,False
nonlinear,28,23,classical_two_way_within,True
nonlinear,28,23,bayesian_bic,True
nonlinear,28,24,classical_two_way_within,False
nonlinear,28,24,bayesian_bic,False
nonlinear,28,25,classical_two_way_within,True
nonlinear,28,25,bayesian_bic,True
nonlinear,28,26,classical_two_way_within,True
nonlinear,28,26,bayesian_bic,True
nonlinear,28,27,classical_two_way_within,False
nonlinear,28,27,bayesian_bic,False
nonlinear,28,28,classical_two_way_within,False
nonlinear,28,28,bayesian_bic,False
nonlinear,28,29,classical_two_way_within,False
nonlinear,28,29,bayesian_bic,False
nonlinear,28,30,classical_two_way_within,True
nonlinear,28,30,bayesian_bic,True
nonlinear,28,31,classical_two_way_within,True
nonlinear,28,31,bayesian_bic,False
nonlinear,28,32,classical_two_way_within,False
nonlinear,28,32,bayesian_bic,False
nonlinear,28,33,classical_two_way_within,False
nonlinear,28,33,bayesian_bic,False
nonlinear,28,34,classical_two_way_within,False
nonlinear,28,34,bayesian_bic,False
nonlinear,28,35,classical_two_way_within,False
nonlinear,28,35,bayesian_bic,False
nonlinear,28,36,classical_two_way_within,False
nonlinear,28,36,bayesian_bic,False
nonlinear,28,37,classical_two_way_within,False
nonlinear,28,37,bayesian_bic,False
nonlinear,28,38,classical_two_way_within,False
nonlinear,28,38,bayesian_bic,False
nonlinear,28,39,classical_two_way_within,True
nonlinear,28,39,bayesian_bic,True
nonlinear,28,40,classical_two_way_within,False
nonlinear,28,40,bayesian_bic,False
nonlinear,28,41,classical_two_way_within,True
nonlinear,28,41,bayesian_bic,True
nonlinear,28,42,classical_two_way_within,True
nonlinear,28,42,bayesian_bic,True
nonlinear,28,43,classical_two_way_within,False
nonlinear,28,43,bayesian_bic,False
nonlinear,28,44,classical_two_way_within,True
nonlinear,28,44,bayesian_bic,False
nonlinear,28,45,classical_two_way_within,False
nonlinear,28,45,bayesian_bic,False
nonlinear,28,46,classical_two_way_within,False
nonlinear,28,46,bayesian_bic,False
nonlinear,28,47,classical_two_way_within,True
nonlinear,28,47,bayesian_bic,True
nonlinear,28,48,classical_two_way_within,True
nonlinear,28,48,bayesian_bic,False
nonlinear,28,49,classical_two_way_within,True
nonlinear,28,49,bayesian_bic,False
nonlinear,28,50,classical_two_way_within,False
nonlinear,28,50,bayesian_bic,False
nonlinear,28,51,classical_two_way_within,False
nonlinear,28,51,bayesian_bic,False
nonlinear,28,52,classical_two_way_within,False
nonlinear,28,52,bayesian_bic,False
nonlinear,28,53,classical_two_way_within,False
nonlinear,28,53,bayesian_bic,False
nonlinear,28,54,classical_two_way_within,False
nonlinear,28,54,bayesian_bic,False
nonlinear,28,55,classical_two_way_within,False
nonlinear,28,55,bayesian_bic,False
nonlinear,28,56,classical_two_way_within,False
nonlinear,28,56,bayesian_bic,False
nonlinear,28,57,classical_two_way_within,False
nonlinear,28,57,bayesian_bic,False
nonlinear,28,58,classical_two_way_within,False
nonlinear,28,58,bayesian_bic,False
nonlinear,28,59,classical_two_way_within,True
nonlinear,28,59,bayesian_bic,True
nonlinear,28,60,classical_two_way_within,False
nonlinear,28,60,bayesian_bic,False
nonlinear,28,61,classical_two_way_within,False
nonlinear,28,61,bayesian_bic,False
nonlinear,28,62,classical_two_way_within,True
nonlinear,28,62,bayesian_bic,True
nonlinear,28,63,classical_two_way_within,True
nonlinear,28,63,bayesian_bic,False
nonlinear,28,64,classical_two_way_within,False
nonlinear,28,64,bayesian_bic,False
nonlinear,28,65,classical_two_way_within,False
nonlinear,28,65,bayesian_bic,False
nonlinear,28,66,classical_two_way_within,False
nonlinear,28,66,bayesian_bic,False
nonlinear,28,67,classical_two_way_within,False
nonlinear,28,67,bayesian_bic,False
nonlinear,28,68,classical_two_way_within,False
nonlinear,28,68,bayesian_bic,False
nonlinear,28,69,classical_two_way_within,True
nonlinear,28,69,bayesian_bic,False
nonlinear,28,70,classical_two_way_within,True
nonlinear,28,70,bayesian_bic,True
nonlinear,28,71,classical_two_way_within,True
nonlinear,28,71,bayesian_bic,True
nonlinear,28,72,classical_two_way_within,True
nonlinear,28,72,bayesian_bic,True
nonlinear,28,73,classical_two_way_within,False
nonlinear,28,73,bayesian_bic,False
nonlinear,28,74,classical_two_way_within,True
nonlinear,28,74,bayesian_bic,True
nonlinear,28,75,classical_two_way_within,True
nonlinear,28,75,bayesian_bic,False
nonlinear,28,76,classical_two_way_within,False
nonlinear,28,76,bayesian_bic,False
nonlinear,28,77,classical_two_way_within,False
nonlinear,28,77,bayesian_bic,False
nonlinear,28,78,classical_two_way_within,True
nonlinear,28,78,bayesian_bic,True
nonlinear,28,79,classical_two_way_within,True
nonlinear,28,79,bayesian_bic,True
nonlinear,28,80,classical_two_way_within,False
nonlinear,28,80,bayesian_bic,False
nonlinear,28,81,classical_two_way_within,True
nonlinear,28,81,bayesian_bic,False
nonlinear,28,82,classical_two_way_within,True
nonlinear,28,82,bayesian_bic,True
nonlinear,28,83,classical_two_way_within,False
nonlinear,28,83,bayesian_bic,False
nonlinear,28,84,classical_two_way_within,False
nonlinear,28,84,bayesian_bic,False
nonlinear,28,85,classical_two_way_within,False
nonlinear,28,85,bayesian_bic,False
nonlinear,28,86,classical_two_way_within,False
nonlinear,28,86,bayesian_bic,False
nonlinear,28,87,classical_two_way_within,True
nonlinear,28,87,bayesian_bic,True
nonlinear,28,88,classical_two_way_within,True
nonlinear,28,88,bayesian_bic,False
nonlinear,28,89,classical_two_way_within,True
nonlinear,28,89,bayesian_bic,False
nonlinear,28,90,classical_two_way_within,False
nonlinear,28,90,bayesian_bic,False
nonlinear,28,91,classical_two_way_within,True
nonlinear,28,91,bayesian_bic,True
nonlinear,28,92,classical_two_way_within,True
nonlinear,28,92,bayesian_bic,False
nonlinear,28,93,classical_two_way_within,True
nonlinear,28,93,bayesian_bic,False
nonlinear,28,94,classical_two_way_within,False
nonlinear,28,94,bayesian_bic,False
nonlinear,28,95,classical_two_way_within,False
nonlinear,28,95,bayesian_bic,False
nonlinear,28,96,classical_two_way_within,True
nonlinear,28,96,bayesian_bic,True
nonlinear,28,97,classical_two_way_within,False
nonlinear,28,97,bayesian_bic,False
nonlinear,28,98,classical_two_way_within,True
nonlinear,28,98,bayesian_bic,False
nonlinear,28,99,classical_two_way_within,True
nonlinear,28,99,bayesian_bic,False
nonlinear,28,100,classical_two_way_within,False
nonlinear,28,100,bayesian_bic,False
break,28,1,classical_two_way_within,True
break,28,1,bayesian_bic,True
break,28,2,classical_two_way_within,True
break,28,2,bayesian_bic,True
break,28,3,classical_two_way_within,True
break,28,3,bayesian_bic,True
break,28,4,classical_two_way_within,True
break,28,4,bayesian_bic,True
break,28,5,classical_two_way_within,True
break,28,5,bayesian_bic,True
break,28,6,classical_two_way_within,True
break,28,6,bayesian_bic,True
break,28,7,classical_two_way_within,True
break,28,7,bayesian_bic,True
break,28,8,classical_two_way_within,True
break,28,8,bayesian_bic,True
break,28,9,classical_two_way_within,True
break,28,9,bayesian_bic,True
break,28,10,classical_two_way_within,True
break,28,10,bayesian_bic,True
break,28,11,classical_two_way_within,True
break,28,11,bayesian_bic,True
break,28,12,classical_two_way_within,True
break,28,12,bayesian_bic,True
break,28,13,classical_two_way_within,True
break,28,13,bayesian_bic,True
break,28,14,classical_two_way_within,True
break,28,14,bayesian_bic,True
break,28,15,classical_two_way_within,True
break,28,15,bayesian_bic,True
break,28,16,classical_two_way_within,True
break,28,16,bayesian_bic,True
break,28,17,classical_two_way_within,True
break,28,17,bayesian_bic,True
break,28,18,classical_two_way_within,True
break,28,18,bayesian_bic,True
break,28,19,classical_two_way_within,True
break,28,19,bayesian_bic,True
break,28,20,classical_two_way_within,True
break,28,20,bayesian_bic,True
break,28,21,classical_two_way_within,True
break,28,21,bayesian_bic,True
break,28,22,classical_two_way_within,True
break,28,22,bayesian_bic,True
break,28,23,classical_two_way_within,True
break,28,23,bayesian_bic,True
break,28,24,classical_two_way_within,True
break,28,24,bayesian_bic,True
break,28,25,classical_two_way_within,True
break,28,25,bayesian_bic,True
break,28,26,classical_two_way_within,True
break,28,26,bayesian_bic,True
break,28,27,classical_two_way_within,True
break,28,27,bayesian_bic,True
break,28,28,classical_two_way_within,True
break,28,28,bayesian_bic,True
break,28,29,classical_two_way_within,True
break,28,29,bayesian_bic,True
break,28,30,classical_two_way_within,True
break,28,30,bayesian_bic,True
break,28,31,classical_two_way_within,True
break,28,31,bayesian_bic,True
break,28,32,classical_two_way_within,True
break,28,32,bayesian_bic,True
break,28,33,classical_two_way_within,True
break,28,33,bayesian_bic,True
break,28,34,classical_two_way_within,True
break,28,34,bayesian_bic,True
break,28,35,classical_two_way_within,True
break,28,35,bayesian_bic,True
break,28,36,classical_two_way_within,True
break,28,36,bayesian_bic,True
break,28,37,classical_two_way_within,True
break,28,37,bayesian_bic,True
break,28,38,classical_two_way_within,True
break,28,38,bayesian_bic,True
break,28,39,classical_two_way_within,True
break,28,39,bayesian_bic,True
break,28,40,classical_two_way_within,True
break,28,40,bayesian_bic,True
break,28,41,classical_two_way_within,True
break,28,41,bayesian_bic,True
break,28,42,classical_two_way_within,True
break,28,42,bayesian_bic,True
break,28,43,classical_two_way_within,True
break,28,43,bayesian_bic,True
break,28,44,classical_two_way_within,True
break,28,44,bayesian_bic,True
break,28,45,classical_two_way_within,True
break,28,45,bayesian_bic,True
break,28,46,classical_two_way_within,True
break,28,46,bayesian_bic,True
break,28,47,classical_two_way_within,True
break,28,47,bayesian_bic,True
break,28,48,classical_two_way_within,True
break,28,48,bayesian_bic,True
break,28,49,classical_two_way_within,True
break,28,49,bayesian_bic,True
break,28,50,classical_two_way_within,True
break,28,50,bayesian_bic,True
break,28,51,classical_two_way_within,True
break,28,51,bayesian_bic,True
break,28,52,classical_two_way_within,True
break,28,52,bayesian_bic,True
break,28,53,classical_two_way_within,True
break,28,53,bayesian_bic,True
break,28,54,classical_two_way_within,True
break,28,54,bayesian_bic,True
break,28,55,classical_two_way_within,True
break,28,55,bayesian_bic,True
break,28,56,classical_two_way_within,True
break,28,56,bayesian_bic,True
break,28,57,classical_two_way_within,True
break,28,57,bayesian_bic,True
break,28,58,classical_two_way_within,True
break,28,58,bayesian_bic,True
break,28,59,classical_two_way_within,True
break,28,59,bayesian_bic,True
break,28,60,classical_two_way_within,True
break,28,60,bayesian_bic,True
break,28,61,classical_two_way_within,True
break,28,61,bayesian_bic,True
break,28,62,classical_two_way_within,True
break,28,62,bayesian_bic,True
break,28,63,classical_two_way_within,True
break,28,63,bayesian_bic,True
break,28,64,classical_two_way_within,True
break,28,64,bayesian_bic,True
break,28,65,classical_two_way_within,True
break,28,65,bayesian_bic,True
break,28,66,classical_two_way_within,True
break,28,66,bayesian_bic,True
break,28,67,classical_two_way_within,True
break,28,67,bayesian_bic,True
break,28,68,classical_two_way_within,True
break,28,68,bayesian_bic,True
break,28,69,classical_two_way_within,True
break,28,69,bayesian_bic,True
break,28,70,classical_two_way_within,True
break,28,70,bayesian_bic,True
break,28,71,classical_two_way_within,True
break,28,71,bayesian_bic,True
break,28,72,classical_two_way_within,True
break,28,72,bayesian_bic,True
break,28,73,classical_two_way_within,True
break,28,73,bayesian_bic,True
break,28,74,classical_two_way_within,True
break,28,74,bayesian_bic,True
break,28,75,classical_two_way_within,True
break,28,75,bayesian_bic,True
break,28,76,classical_two_way_within,True
break,28,76,bayesian_bic,True
break,28,77,classical_two_way_within,True
break,28,77,bayesian_bic,True
break,28,78,classical_two_way_within,True
break,28,78,bayesian_bic,True
break,28,79,classical_two_way_within,True
break,28,79,bayesian_bic,True
break,28,80,classical_two_way_within,True
break,28,80,bayesian_bic,True
break,28,81,classical_two_way_within,True
break,28,81,bayesian_bic,True
break,28,82,classical_two_way_within,True
break,28,82,bayesian_bic,True
break,28,83,classical_two_way_within,True
break,28,83,bayesian_bic,True
break,28,84,classical_two_way_within,True
break,28,84,bayesian_bic,True
break,28,85,classical_two_way_within,True
